Full,1,4096,0.0,0.0,0.282986
Full,1,4096,0.0,0.0,0.256583
Full,1,4096,0.0,0.0,0.259708
Full,1,4096,0.0,0.0,0.258783
Full,1,4096,0.0,0.0,0.264475
Basic,1,4096,0.0240918,0.00318228,0.0681451
Basic,1,4096,0.0240822,0.00318157,0.0678284
Basic,1,4096,0.0240997,0.00317995,0.0689586
Basic,1,4096,0.0541943,0.0118118,0.0684282
Basic,1,4096,0.0542366,0.0118146,0.0761466
List,1,4096,0.0227151,0.00354594,0.0604517
List,1,4096,0.0227412,0.00358592,0.0608932
List,1,4096,0.0227959,0.00355693,0.0614989
List,1,4096,0.0583819,0.0674567,0.0601856
List,1,4096,0.0585215,0.0674712,0.0619581
TreeLowOffset,1,4096,0.0241375,0.00411853,0.0602973
TreeLowOffset,1,4096,0.0241451,0.00412067,0.0604872
TreeLowOffset,1,4096,0.0242267,0.00411468,0.0625959
TreeLowOffset,1,4096,0.0907738,0.155726,0.0620228
TreeLowOffset,1,4096,0.090933,0.155795,0.0622465
TreeLowRoot,1,4096,0.0302841,0.00473816,0.0601231
TreeLowRoot,1,4096,0.0301436,0.00474201,0.0642802
TreeLowRoot,1,4096,0.0301597,0.00477112,0.0608244
TreeLowRoot,1,4096,0.21381,0.155525,0.0619582
TreeLowRoot,1,4096,0.213728,0.15555,0.0617358
