Full,2,512,0.320144,0
Full,2,512,0.318102,0
Full,2,512,0.320201,0
Full,2,512,0.241909,0
Full,2,512,0.319822,0
Basic,2,512,0.0218831,0.790392
Basic,2,512,0.0198681,0.792625
Basic,2,512,0.0209331,0.794849
Basic,2,512,0.014655,0.648535
Basic,2,512,0.0209479,0.788615
List,2,512,0.0265435,0.0954879
List,2,512,0.024648,0.0953779
List,2,512,0.0245844,0.100301
List,2,512,0.0202545,0.0860012
List,2,512,0.0256067,0.0962541
TreeLowOffset,2,512,0.0151824,0.38444
TreeLowOffset,2,512,0.0152903,0.384568
TreeLowOffset,2,512,0.0152303,0.384628
TreeLowOffset,2,512,0.00960083,0.374264
TreeLowOffset,2,512,0.0154098,0.385442
TreeLowRoot,2,512,0.0152052,0.384498
TreeLowRoot,2,512,0.0152751,0.38522
TreeLowRoot,2,512,0.0154698,0.385116
TreeLowRoot,2,512,0.00960991,0.375169
TreeLowRoot,2,512,0.0154611,0.38566
