Full,1,128,0.0,0.0,0.257594
Full,1,128,0.0,0.0,0.2572
Full,1,128,0.0,0.0,0.256037
Full,1,128,0.0,0.0,0.258467
Full,1,128,0.0,0.0,0.32924
Basic,1,128,0.0258984,0.0105671,0.0219907
Basic,1,128,0.0258325,0.0105789,0.0219643
Basic,1,128,0.0258591,0.0105852,0.0220976
Basic,1,128,0.0581618,0.0179237,0.0248359
Basic,1,128,0.0581253,0.0179191,0.0228408
List,1,128,0.0261901,0.0123588,0.0104603
List,1,128,0.0262283,0.0123517,0.0104529
List,1,128,0.0262841,0.0123613,0.0104679
List,1,128,0.0644635,0.0763401,0.0104944
List,1,128,0.064291,0.0762998,0.0107105
TreeLowOffset,1,128,0.0437314,0.0150477,0.0102734
TreeLowOffset,1,128,0.0436168,0.0152127,0.0104124
TreeLowOffset,1,128,0.0450178,0.0159619,0.0103459
TreeLowOffset,1,128,0.119146,0.168547,0.0102395
TreeLowOffset,1,128,0.120242,0.168465,0.0107254
TreeLowRoot,1,128,0.0705652,0.0179132,0.0102518
TreeLowRoot,1,128,0.0703126,0.0189075,0.0102413
TreeLowRoot,1,128,0.0717034,0.0190104,0.0103312
TreeLowRoot,1,128,0.258793,0.167644,0.0102313
TreeLowRoot,1,128,0.260702,0.167559,0.0104352
