Full,5,1024,3489621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,1024,3489621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,1024,3489621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,1024,3489621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,5,1024,3489621336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,5,1024,342317056,1337208,32,1337176,0,0,0,0,0,0,0,0,0,0,0
Basic,5,1024,342317056,1337208,32,1337176,0,0,0,0,0,0,0,0,0,0,0
Basic,5,1024,342317056,1337208,32,1337176,0,0,0,0,0,0,0,0,0,0,0
Basic,5,1024,342317056,1337208,32,1337176,0,0,0,0,0,0,0,0,0,0,0
Basic,5,1024,342317056,1337208,32,1337176,0,0,0,0,0,0,0,0,0,0,0
List,5,1024,309756928,1464444,32,1209988,48,224288,11848,7568,5520,3688,1464,0,0,0,0
List,5,1024,309756928,1464444,32,1209988,48,224288,11848,7568,5520,3688,1464,0,0,0,0
List,5,1024,309756928,1464444,32,1209988,48,224288,11848,7568,5520,3688,1464,0,0,0,0
List,5,1024,309756928,1464444,32,1209988,48,224288,11848,7568,5520,3688,1464,0,0,0,0
List,5,1024,309756928,1464444,32,1209988,48,224288,11848,7568,5520,3688,1464,0,0,0,0
TreeLowOffset,5,1024,309756928,746080,32,497672,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowOffset,5,1024,309756928,746080,32,497672,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowOffset,5,1024,309756928,746080,32,497672,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowOffset,5,1024,309756928,746080,32,497672,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowOffset,5,1024,309756928,746080,32,497672,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowRoot,5,1024,309756928,745864,32,497456,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowRoot,5,1024,309756928,745864,32,497456,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowRoot,5,1024,309756928,745864,32,497456,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowRoot,5,1024,309756928,745864,32,497456,48,218240,11848,7568,5520,3688,1464,0,0,0,0
TreeLowRoot,5,1024,309756928,745864,32,497456,48,218240,11848,7568,5520,3688,1464,0,0,0,0
