Full,8,512,0.319963,0
Full,8,512,0.318155,0
Full,8,512,0.242214,0
Full,8,512,0.319309,0
Full,8,512,0.319026,0
Basic,8,512,0.0168783,1.17284
Basic,8,512,0.0151746,1.17567
Basic,8,512,0.0108137,0.973812
Basic,8,512,0.0153014,1.18281
Basic,8,512,0.0159384,1.17138
List,8,512,0.0256121,0.29163
List,8,512,0.0235604,0.289335
List,8,512,0.0236223,0.296309
List,8,512,0.0194987,0.253537
List,8,512,0.0246145,0.289763
TreeLowOffset,8,512,0.0144983,1.28586
TreeLowOffset,8,512,0.0144553,1.28615
TreeLowOffset,8,512,0.0144906,1.28588
TreeLowOffset,8,512,0.00912945,1.26268
TreeLowOffset,8,512,0.0150319,1.28649
TreeLowRoot,8,512,0.0144681,1.28476
TreeLowRoot,8,512,0.0146475,1.28707
TreeLowRoot,8,512,0.0145096,1.28614
TreeLowRoot,8,512,0.00912981,1.26328
TreeLowRoot,8,512,0.0145869,1.28621
