Full,9,128,0.0,0.0,0.267746
Full,9,128,0.0,0.0,0.268266
Full,9,128,0.0,0.0,0.169794
Full,9,128,0.0,0.0,0.266833
Full,9,128,0.0,0.0,0.266647
Basic,9,128,0.026674,0.00983379,0.0098548
Basic,9,128,0.0267206,0.0098554,0.00994243
Basic,9,128,0.026782,0.00719387,0.00635206
Basic,9,128,0.026698,0.00978981,0.00989086
Basic,9,128,0.0267445,0.00973659,0.00998906
List,9,128,0.0269241,0.0086886,0.00654916
List,9,128,0.0269524,0.00868721,0.00662939
List,9,128,0.0269403,0.00868061,0.00658677
List,9,128,0.0270052,0.00881209,0.00444881
List,9,128,0.0269608,0.00863558,0.00662801
TreeLowOffset,9,128,0.0445272,0.0115878,0.00643669
TreeLowOffset,9,128,0.044453,0.0116211,0.00637861
TreeLowOffset,9,128,0.0449077,0.0112326,0.00640085
TreeLowOffset,9,128,0.0461418,0.0120606,0.0042356
TreeLowOffset,9,128,0.0445922,0.0114772,0.00651586
TreeLowRoot,9,128,0.0750084,0.0105813,0.00638739
TreeLowRoot,9,128,0.0748847,0.0106533,0.00638435
TreeLowRoot,9,128,0.0748962,0.0106773,0.00637949
TreeLowRoot,9,128,0.0773853,0.0101931,0.00429987
TreeLowRoot,9,128,0.0748311,0.0107938,0.0064671
