Full,1,1024,0.0,0.0,0.265194
Full,1,1024,0.0,0.0,0.265339
Full,1,1024,0.0,0.0,0.267814
Full,1,1024,0.0,0.0,0.181114
Full,1,1024,0.0,0.0,0.266459
Basic,1,1024,0.023639,0.00253058,0.0286214
Basic,1,1024,0.0236373,0.00257109,0.0287347
Basic,1,1024,0.0236332,0.00255726,0.028804
Basic,1,1024,0.0236416,0.00227086,0.0181759
Basic,1,1024,0.023642,0.00261144,0.0287679
List,1,1024,0.0236342,0.00310214,0.0229298
List,1,1024,0.0236409,0.00310613,0.0227669
List,1,1024,0.0236428,0.00310599,0.0256788
List,1,1024,0.0236945,0.0030894,0.0147626
List,1,1024,0.0236528,0.00308263,0.0226839
TreeLowOffset,1,1024,0.0278993,0.00384718,0.0228165
TreeLowOffset,1,1024,0.0279408,0.00385241,0.0230229
TreeLowOffset,1,1024,0.0280125,0.00382329,0.0232256
TreeLowOffset,1,1024,0.0278938,0.00394442,0.0144309
TreeLowOffset,1,1024,0.0279758,0.00384464,0.0229777
TreeLowRoot,1,1024,0.0361671,0.00535119,0.0226285
TreeLowRoot,1,1024,0.0361419,0.00529885,0.0226698
TreeLowRoot,1,1024,0.0375569,0.00532665,0.0229395
TreeLowRoot,1,1024,0.0369631,0.00721212,0.0146076
TreeLowRoot,1,1024,0.0361378,0.00531383,0.0228856
