Full,6,1024,0.310444,0
Full,6,1024,0.306684,0
Full,6,1024,0.307137,0
Full,6,1024,0.30117,0
Full,6,1024,0.304392,0
Basic,6,1024,0.01623,1.32612
Basic,6,1024,0.0151772,1.32576
Basic,6,1024,0.0151337,1.32275
Basic,6,1024,0.0152352,1.86341
Basic,6,1024,0.0153534,1.8756
List,6,1024,0.0185477,0.315555
List,6,1024,0.0154784,0.313985
List,6,1024,0.0154852,0.313919
List,6,1024,0.0130762,0.913645
List,6,1024,0.0132471,0.91325
TreeLowOffset,6,1024,0.0138732,1.20901
TreeLowOffset,6,1024,0.0138418,1.21116
TreeLowOffset,6,1024,0.0138517,1.20359
TreeLowOffset,6,1024,0.0138574,1.66608
TreeLowOffset,6,1024,0.0141694,1.66973
TreeLowRoot,6,1024,0.0138736,1.20727
TreeLowRoot,6,1024,0.013901,1.20966
TreeLowRoot,6,1024,0.0138437,1.20272
TreeLowRoot,6,1024,0.0138553,1.66347
TreeLowRoot,6,1024,0.0140936,1.66763
