Full,1,1024,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,1,1024,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,1,1024,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,1,1024,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,1,1024,3372263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basic,1,1024,669501440,2615272,32,2615240,0,0,0,0,0,0,0,0,0,0,0
Basic,1,1024,669501440,2615272,32,2615240,0,0,0,0,0,0,0,0,0,0,0
Basic,1,1024,669501440,2615272,32,2615240,0,0,0,0,0,0,0,0,0,0,0
Basic,1,1024,669501440,2615272,32,2615240,0,0,0,0,0,0,0,0,0,0,0
Basic,1,1024,669501440,2615272,32,2615240,0,0,0,0,0,0,0,0,0,0,0
List,1,1024,573771776,2989232,32,2241296,16,729048,18840,0,0,0,0,0,0,0,0
List,1,1024,573771776,2989232,32,2241296,16,729048,18840,0,0,0,0,0,0,0,0
List,1,1024,573771776,2989232,32,2241296,16,729048,18840,0,0,0,0,0,0,0,0
List,1,1024,573771776,2989232,32,2241296,16,729048,18840,0,0,0,0,0,0,0,0
List,1,1024,573771776,2989232,32,2241296,16,729048,18840,0,0,0,0,0,0,0,0
TreeLowOffset,1,1024,573771776,1309000,32,562648,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowOffset,1,1024,573771776,1309000,32,562648,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowOffset,1,1024,573771776,1309000,32,562648,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowOffset,1,1024,573771776,1309000,32,562648,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowOffset,1,1024,573771776,1309000,32,562648,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowRoot,1,1024,573771776,1306552,32,560200,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowRoot,1,1024,573771776,1306552,32,560200,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowRoot,1,1024,573771776,1306552,32,560200,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowRoot,1,1024,573771776,1306552,32,560200,16,727464,18840,0,0,0,0,0,0,0,0
TreeLowRoot,1,1024,573771776,1306552,32,560200,16,727464,18840,0,0,0,0,0,0,0,0
