0.0790685,0.00338106,1.9236e-05,11904,996
0.0,0.0,0.391137,4898947364,0,0.0376472,0.000816951,1.7423e-05,11904,1028,0.0556458,0.00294559,1.9397e-05,11904,996
0.0794968,0.00340868,2.0178e-05,11904,996
0.0,0.0,0.372764,4898947364,0,0.0375838,0.000786654,1.633e-05,11904,1028,0.054583,0.00295555,1.9316e-05,11904,996
